,T-1,T-2,T-3,T-4,T-24,T-48,T-72,T-96,DAY,SEASON,TEMP,HUMIDITY,T
1060,2202.5970504611137,2241.2391039779754,2241.2391039779754,2241.2391039779754,2772.666932756258,2791.788773671819,2673.358067653489,2581.4485236006544,0.0,1.0,78.0,61.0,2766.0989960939573
1061,2766.0989960939573,2202.5970504611137,2241.2391039779754,2241.2391039779754,3453.2381924726824,3352.1418509365017,3130.0063348657936,2979.6816452768903,0.0,1.0,78.0,61.0,3537.5959950045167
1062,3537.5959950045167,2766.0989960939573,2202.5970504611137,2241.2391039779754,4697.321790126794,4757.8465735464815,4666.615993410213,4132.312960291367,0.0,1.0,85.0,32.0,5401.1510280872535
1063,5401.1510280872535,3537.5959950045167,2766.0989960939573,2202.5970504611137,5336.157553584038,5345.46905872553,5099.406992799064,5121.327827819655,0.0,1.0,85.0,32.0,4830.256689607706
1064,4830.256689607706,5401.1510280872535,3537.5959950045167,2766.0989960939573,5525.04808645427,5364.424622763563,5277.832474689965,5307.557930649461,0.0,1.0,85.0,32.0,5650.14025987851
1065,5650.14025987851,4830.256689607706,5401.1510280872535,3537.5959950045167,5311.049745077519,4999.779430347701,4998.937653655224,4833.668829698617,0.0,1.0,84.0,34.0,5320.506742486846
1066,5320.506742486846,5650.14025987851,4830.256689607706,5401.1510280872535,4887.376261139712,4941.416246335861,4559.762314989674,4397.69085682384,0.0,1.0,84.0,34.0,4598.404368506536
1067,4598.404368506536,5320.506742486846,5650.14025987851,4830.256689607706,4552.328352923588,4493.965168911748,4579.587368533108,4108.369089927533,0.0,1.0,84.0,34.0,4540.945315016246
1068,4540.945315016246,4598.404368506536,5320.506742486846,5650.14025987851,4318.875616876225,4375.409755235274,2439.1536215556407,4085.4228808288613,0.0,1.0,77.0,42.0,4112.186529907416
1069,4112.186529907416,4540.945315016246,4598.404368506536,5320.506742486846,4182.694854181929,4190.011036793101,3849.756583849425,3924.134309628048,0.0,1.0,77.0,42.0,3878.318101666236
1070,3878.318101666236,4112.186529907416,4540.945315016246,4598.404368506536,3988.1509074757932,4190.011036793101,4119.7469316824545,3826.030951887347,0.0,1.0,77.0,42.0,3995.252315786826
1071,3995.252315786826,3878.318101666236,4112.186529907416,4540.945315016246,4377.238800888066,4376.407416500433,4384.360993808789,4434.271769879694,0.0,1.0,74.0,46.0,3839.3400302927057
1072,3839.3400302927057,3995.252315786826,3878.318101666236,4112.186529907416,4436.267092410014,4416.646420861873,4558.418243563002,4111.195796845487,0.0,1.0,74.0,46.0,3905.5355480563735
1073,3905.5355480563735,3839.3400302927057,3995.252315786826,3878.318101666236,2835.3533155837913,3606.8780273072716,2801.5488799724694,2772.666932756258,0.0,1.0,74.0,46.0,2923.3553530147506
1074,2923.3553530147506,3905.5355480563735,3839.3400302927057,3995.252315786826,972.7197335306813,933.8109441894541,931.7775165413683,1465.896952274613,0.0,1.0,68.0,85.0,838.0285345308952
1075,838.0285345308952,2923.3553530147506,3905.5355480563735,3839.3400302927057,902.5508912144511,894.9021548482268,892.1274094545015,882.9302196663108,0.0,1.0,68.0,85.0,892.1274094545015
1076,892.1274094545015,838.0285345308952,2923.3553530147506,3905.5355480563735,667.1028326367681,778.175786824545,793.0021417373348,804.4475334737498,0.0,1.0,68.0,85.0,753.352034650468
1077,753.352034650468,892.1274094545015,838.0285345308952,2923.3553530147506,686.7235041849084,719.8126028127041,733.5269811070347,706.3441757330487,0.0,1.0,72.0,70.0,693.8768740201679
1078,693.8768740201679,753.352034650468,892.1274094545015,838.0285345308952,608.2408179923474,622.540629459636,634.4017133898677,588.6201464442073,0.0,1.0,72.0,70.0,555.1014992161342
1079,555.1014992161342,693.8768740201679,753.352034650468,892.1274094545015,2218.1335462050065,2314.5741351704414,2046.3487471103256,2001.3084979103044,0.0,1.0,72.0,70.0,1823.90492599587
1080,1823.90492599587,555.1014992161342,693.8768740201679,753.352034650468,2241.2391039779754,2314.5741351704414,2063.8286038603105,2022.1554614302033,0.0,1.0,71.0,72.0,1823.90492599587
1081,1823.90492599587,1823.90492599587,555.1014992161342,693.8768740201679,2241.2391039779754,2314.5741351704414,2063.8286038603105,2022.1554614302033,0.0,1.0,71.0,72.0,1823.90492599587
1082,1823.90492599587,1823.90492599587,1823.90492599587,555.1014992161342,2241.2391039779754,2314.5741351704414,2063.8286038603105,2022.1554614302033,0.0,1.0,71.0,72.0,1823.90492599587
1083,1823.90492599587,1823.90492599587,1823.90492599587,1823.90492599587,2202.5970504611137,2314.5741351704414,2063.8286038603105,2022.1554614302033,0.0,1.0,77.0,51.0,1808.448104589125
1084,1808.448104589125,1823.90492599587,1823.90492599587,1823.90492599587,2766.0989960939573,2772.666932756258,2791.788773671819,2673.358067653489,0.0,1.0,77.0,51.0,2086.670889910529
1085,2086.670889910529,1808.448104589125,1823.90492599587,1823.90492599587,3537.5959950045167,3453.2381924726824,3352.1418509365017,3130.0063348657936,0.0,1.0,77.0,51.0,2828.7663263626073
1086,2828.7663263626073,2086.670889910529,1808.448104589125,1823.90492599587,5401.1510280872535,4697.321790126794,4757.8465735464815,4666.615993410213,0.0,1.0,81.0,34.0,3360.3465756119563
1087,3360.3465756119563,2828.7663263626073,2086.670889910529,1808.448104589125,4830.256689607706,5336.157553584038,5345.46905872553,5099.406992799064,0.0,1.0,81.0,34.0,4076.7366460289036
1088,4076.7366460289036,3360.3465756119563,2828.7663263626073,2086.670889910529,5650.14025987851,5525.04808645427,5364.424622763563,5277.832474689965,0.0,1.0,81.0,34.0,4481.806172242615
1089,4481.806172242615,4076.7366460289036,3360.3465756119563,2828.7663263626073,5320.506742486846,5311.049745077519,4999.779430347701,4998.937653655224,0.0,1.0,81.0,31.0,4560.434350703011
1090,4560.434350703011,4481.806172242615,4076.7366460289036,3360.3465756119563,4598.404368506536,4887.376261139712,4941.416246335861,4559.762314989674,0.0,1.0,81.0,31.0,3925.360601599807
1091,3925.360601599807,4560.434350703011,4481.806172242615,4076.7366460289036,4540.945315016246,4552.328352923588,4493.965168911748,4579.587368533108,0.0,1.0,81.0,31.0,3925.360601599807
1092,3925.360601599807,3925.360601599807,4560.434350703011,4481.806172242615,4112.186529907416,4318.875616876225,4375.409755235274,2439.1536215556407,0.0,1.0,86.0,45.0,3846.0603874260732
1093,3846.0603874260732,3925.360601599807,3925.360601599807,4560.434350703011,3878.318101666236,4182.694854181929,4190.011036793101,3849.756583849425,0.0,1.0,86.0,45.0,3793.8096107141428
1094,3793.8096107141428,3846.0603874260732,3925.360601599807,3925.360601599807,3995.252315786826,3988.1509074757932,4190.011036793101,4119.7469316824545,0.0,1.0,86.0,45.0,3754.495521483944
1095,3754.495521483944,3793.8096107141428,3846.0603874260732,3925.360601599807,3839.3400302927057,4377.238800888066,4376.407416500433,4384.360993808789,0.0,1.0,73.0,62.0,3748.27919113558
1096,3748.27919113558,3754.495521483944,3793.8096107141428,3846.0603874260732,3905.5355480563735,4436.267092410014,4416.646420861873,4558.418243563002,0.0,1.0,73.0,62.0,3675.867343023547
1097,3675.867343023547,3748.27919113558,3754.495521483944,3793.8096107141428,2923.3553530147506,2835.3533155837913,3606.8780273072716,2801.5488799724694,0.0,1.0,73.0,62.0,2859.511960247762
1098,2859.511960247762,3675.867343023547,3748.27919113558,3754.495521483944,838.0285345308952,972.7197335306813,933.8109441894541,931.7775165413683,0.0,1.0,72.0,67.0,825.5958738341658
1099,825.5958738341658,2859.511960247762,3675.867343023547,3748.27919113558,892.1274094545015,902.5508912144511,894.9021548482268,892.1274094545015,0.0,1.0,72.0,67.0,832.6522488242015
1100,832.6522488242015,825.5958738341658,2859.511960247762,3675.867343023547,753.352034650468,667.1028326367681,778.175786824545,793.0021417373348,0.0,1.0,72.0,67.0,773.1770881939013
1101,773.1770881939013,832.6522488242015,825.5958738341658,2859.511960247762,693.8768740201679,686.7235041849084,719.8126028127041,733.5269811070347,0.0,1.0,66.0,77.0,693.8768740201679
1102,693.8768740201679,773.1770881939013,832.6522488242015,825.5958738341658,555.1014992161342,608.2408179923474,622.540629459636,634.4017133898677,0.0,1.0,66.0,77.0,594.751606303001
1103,594.751606303001,693.8768740201679,773.1770881939013,832.6522488242015,1823.90492599587,2218.1335462050065,2314.5741351704414,2046.3487471103256,0.0,1.0,66.0,77.0,1823.90492599587
1104,1823.90492599587,594.751606303001,693.8768740201679,773.1770881939013,1823.90492599587,2241.2391039779754,2314.5741351704414,2063.8286038603105,0.0,1.0,71.0,72.0,1823.90492599587
1105,1823.90492599587,1823.90492599587,594.751606303001,693.8768740201679,1823.90492599587,2241.2391039779754,2314.5741351704414,2063.8286038603105,0.0,1.0,71.0,72.0,1823.90492599587
1106,1823.90492599587,1823.90492599587,1823.90492599587,594.751606303001,1823.90492599587,2241.2391039779754,2314.5741351704414,2063.8286038603105,0.0,1.0,71.0,72.0,1823.90492599587
1107,1823.90492599587,1823.90492599587,1823.90492599587,1823.90492599587,1808.448104589125,2202.5970504611137,2314.5741351704414,2063.8286038603105,0.0,1.0,81.0,47.0,1965.7044615099185
1108,1965.7044615099185,1823.90492599587,1823.90492599587,1823.90492599587,2086.670889910529,2766.0989960939573,2772.666932756258,2791.788773671819,0.0,1.0,81.0,47.0,2451.5862822523704
1109,2451.5862822523704,1965.7044615099185,1823.90492599587,1823.90492599587,2828.7663263626073,3537.5959950045167,3453.2381924726824,3352.1418509365017,0.0,1.0,81.0,47.0,2806.421138894161
1110,2806.421138894161,2451.5862822523704,1965.7044615099185,1823.90492599587,3360.3465756119563,5401.1510280872535,4697.321790126794,4757.8465735464815,0.0,1.0,87.0,33.0,4096.057672787335
1111,4096.057672787335,2806.421138894161,2451.5862822523704,1965.7044615099185,4076.7366460289036,4830.256689607706,5336.157553584038,5345.46905872553,0.0,1.0,87.0,33.0,4841.177269949429
1112,4841.177269949429,4096.057672787335,2806.421138894161,2451.5862822523704,4481.806172242615,5650.14025987851,5525.04808645427,5364.424622763563,0.0,1.0,87.0,33.0,5068.997376770578
1113,5068.997376770578,4841.177269949429,4096.057672787335,2806.421138894161,4560.434350703011,5320.506742486846,5311.049745077519,4999.779430347701,0.0,1.0,85.0,43.0,4903.172564504741
1114,4903.172564504741,5068.997376770578,4841.177269949429,4096.057672787335,3925.360601599807,4598.404368506536,4887.376261139712,4941.416246335861,0.0,1.0,85.0,43.0,4788.254457524161
1115,4788.254457524161,4903.172564504741,5068.997376770578,4841.177269949429,3925.360601599807,4540.945315016246,4552.328352923588,4493.965168911748,0.0,1.0,85.0,43.0,4714.330529057122
1116,4714.330529057122,4788.254457524161,4903.172564504741,5068.997376770578,3846.0603874260732,4112.186529907416,4318.875616876225,4375.409755235274,0.0,1.0,75.0,69.0,3913.9359944730822
1117,3913.9359944730822,4714.330529057122,4788.254457524161,4903.172564504741,3793.8096107141428,3878.318101666236,4182.694854181929,4190.011036793101,0.0,1.0,75.0,69.0,4045.6549942870806
1118,4045.6549942870806,3913.9359944730822,4714.330529057122,4788.254457524161,3754.495521483944,3995.252315786826,3988.1509074757932,4190.011036793101,0.0,1.0,75.0,69.0,4081.7769138789295
1119,4081.7769138789295,4045.6549942870806,3913.9359944730822,4714.330529057122,3748.27919113558,3839.3400302927057,4377.238800888066,4376.407416500433,0.0,1.0,70.0,80.0,4002.980726490199
1120,4002.980726490199,4081.7769138789295,4045.6549942870806,3913.9359944730822,3675.867343023547,3905.5355480563735,4436.267092410014,4416.646420861873,0.0,1.0,70.0,80.0,3780.872923232411
1121,3780.872923232411,4002.980726490199,4081.7769138789295,4045.6549942870806,2859.511960247762,2923.3553530147506,2835.3533155837913,3606.8780273072716,0.0,1.0,70.0,80.0,3033.233192145305
1122,3033.233192145305,3780.872923232411,4002.980726490199,4081.7769138789295,825.5958738341658,838.0285345308952,972.7197335306813,933.8109441894541,0.0,1.0,71.0,72.0,1645.4794441049696
1123,1645.4794441049696,3033.233192145305,3780.872923232411,4002.980726490199,832.6522488242015,892.1274094545015,902.5508912144511,894.9021548482268,0.0,1.0,71.0,72.0,832.6522488242015
1124,832.6522488242015,1645.4794441049696,3033.233192145305,3780.872923232411,773.1770881939013,753.352034650468,667.1028326367681,778.175786824545,0.0,1.0,71.0,72.0,799.722498870702
1125,799.722498870702,832.6522488242015,1645.4794441049696,3033.233192145305,693.8768740201679,693.8768740201679,686.7235041849084,719.8126028127041,0.0,1.0,66.0,90.0,693.8768740201679
1126,693.8768740201679,799.722498870702,832.6522488242015,1645.4794441049696,594.751606303001,555.1014992161342,608.2408179923474,622.540629459636,0.0,1.0,66.0,90.0,614.5766598464344
1127,614.5766598464344,693.8768740201679,799.722498870702,832.6522488242015,1823.90492599587,1823.90492599587,2218.1335462050065,2314.5741351704414,0.0,1.0,66.0,90.0,2221.7500682912105
1128,2221.7500682912105,614.5766598464344,693.8768740201679,799.722498870702,1823.90492599587,1823.90492599587,2241.2391039779754,2314.5741351704414,1.0,1.0,72.0,87.0,2198.84542841192
1129,2198.84542841192,2221.7500682912105,614.5766598464344,693.8768740201679,1823.90492599587,1823.90492599587,2241.2391039779754,2314.5741351704414,1.0,1.0,72.0,87.0,2198.84542841192
1130,2198.84542841192,2198.84542841192,2221.7500682912105,614.5766598464344,1823.90492599587,1823.90492599587,2241.2391039779754,2314.5741351704414,1.0,1.0,72.0,87.0,2198.84542841192
1131,2198.84542841192,2198.84542841192,2198.84542841192,2221.7500682912105,1965.7044615099185,1808.448104589125,2202.5970504611137,2314.5741351704414,1.0,1.0,82.0,59.0,2314.5741351704414
1132,2314.5741351704414,2198.84542841192,2198.84542841192,2198.84542841192,2451.5862822523704,2086.670889910529,2766.0989960939573,2772.666932756258,1.0,1.0,82.0,59.0,2615.867837248663
1133,2615.867837248663,2314.5741351704414,2198.84542841192,2198.84542841192,2806.421138894161,2828.7663263626073,3537.5959950045167,3453.2381924726824,1.0,1.0,82.0,59.0,3501.1259332003465
1134,3501.1259332003465,2615.867837248663,2314.5741351704414,2198.84542841192,4096.057672787335,3360.3465756119563,5401.1510280872535,4697.321790126794,1.0,1.0,89.0,40.0,4488.145478198317
1135,4488.145478198317,3501.1259332003465,2615.867837248663,2314.5741351704414,4841.177269949429,4076.7366460289036,4830.256689607706,5336.157553584038,1.0,1.0,89.0,40.0,5239.38441086355
1136,5239.38441086355,4488.145478198317,3501.1259332003465,2615.867837248663,5068.997376770578,4481.806172242615,5650.14025987851,5525.04808645427,1.0,1.0,89.0,40.0,5326.180940932441
1137,5326.180940932441,5239.38441086355,4488.145478198317,3501.1259332003465,4903.172564504741,4560.434350703011,5320.506742486846,5311.049745077519,1.0,1.0,86.0,49.0,5048.166001707947
1138,5048.166001707947,5326.180940932441,5239.38441086355,4488.145478198317,4788.254457524161,3925.360601599807,4598.404368506536,4887.376261139712,1.0,1.0,86.0,49.0,4687.012623720145
1139,4687.012623720145,5048.166001707947,5326.180940932441,5239.38441086355,4714.330529057122,3925.360601599807,4540.945315016246,4552.328352923588,1.0,1.0,86.0,49.0,4669.719828457377
1140,4669.719828457377,4687.012623720145,5048.166001707947,5326.180940932441,3913.9359944730822,3846.0603874260732,4112.186529907416,4318.875616876225,1.0,1.0,75.0,78.0,4591.237142264817
1141,4591.237142264817,4669.719828457377,4687.012623720145,5048.166001707947,4045.6549942870806,3793.8096107141428,3878.318101666236,4182.694854181929,1.0,1.0,75.0,78.0,4078.439251972744
1142,4078.439251972744,4591.237142264817,4669.719828457377,4687.012623720145,4081.7769138789295,3754.495521483944,3995.252315786826,3988.1509074757932,1.0,1.0,75.0,78.0,3900.855546774322
1143,3900.855546774322,4078.439251972744,4591.237142264817,4669.719828457377,4002.980726490199,3748.27919113558,3839.3400302927057,4377.238800888066,1.0,1.0,70.0,87.0,4359.7797287477715
1144,4359.7797287477715,3900.855546774322,4078.439251972744,4591.237142264817,3780.872923232411,3675.867343023547,3905.5355480563735,4436.267092410014,1.0,1.0,70.0,87.0,4108.369089927533
1145,4108.369089927533,4359.7797287477715,3900.855546774322,4078.439251972744,3033.233192145305,2859.511960247762,2923.3553530147506,2835.3533155837913,1.0,1.0,70.0,87.0,3512.1002071171033
1146,3512.1002071171033,4108.369089927533,4359.7797287477715,3900.855546774322,1645.4794441049696,825.5958738341658,838.0285345308952,972.7197335306813,1.0,1.0,69.0,87.0,902.5508912144511
1147,902.5508912144511,3512.1002071171033,4108.369089927533,4359.7797287477715,832.6522488242015,832.6522488242015,892.1274094545015,902.5508912144511,1.0,1.0,69.0,87.0,843.6888765700303
1148,843.6888765700303,902.5508912144511,3512.1002071171033,4108.369089927533,799.722498870702,773.1770881939013,753.352034650468,667.1028326367681,1.0,1.0,69.0,87.0,784.8268619256096
1149,784.8268619256096,843.6888765700303,902.5508912144511,3512.1002071171033,693.8768740201679,693.8768740201679,693.8768740201679,686.7235041849084,1.0,1.0,65.0,96.0,686.7235041849084
1150,686.7235041849084,784.8268619256096,843.6888765700303,902.5508912144511,614.5766598464344,594.751606303001,555.1014992161342,608.2408179923474,1.0,1.0,65.0,96.0,608.2408179923474
1151,608.2408179923474,686.7235041849084,784.8268619256096,843.6888765700303,2221.7500682912105,1823.90492599587,1823.90492599587,2218.1335462050065,1.0,1.0,65.0,96.0,2198.3465977793394
1152,2198.3465977793394,608.2408179923474,686.7235041849084,784.8268619256096,2198.84542841192,1823.90492599587,1823.90492599587,2241.2391039779754,0.0,1.0,69.0,87.0,2202.2610326044455
1153,2202.2610326044455,2198.3465977793394,608.2408179923474,686.7235041849084,2198.84542841192,1823.90492599587,1823.90492599587,2241.2391039779754,0.0,1.0,69.0,87.0,2202.2610326044455
1154,2202.2610326044455,2202.2610326044455,2198.3465977793394,608.2408179923474,2198.84542841192,1823.90492599587,1823.90492599587,2241.2391039779754,0.0,1.0,69.0,87.0,2202.2610326044455
1155,2202.2610326044455,2202.2610326044455,2202.2610326044455,2198.3465977793394,2314.5741351704414,1965.7044615099185,1808.448104589125,2202.5970504611137,0.0,1.0,80.0,62.0,2415.128344803853
1156,2415.128344803853,2202.2610326044455,2202.2610326044455,2202.2610326044455,2615.867837248663,2451.5862822523704,2086.670889910529,2766.0989960939573,0.0,1.0,80.0,62.0,2657.901246246745
1157,2657.901246246745,2415.128344803853,2202.2610326044455,2202.2610326044455,3501.1259332003465,2806.421138894161,2828.7663263626073,3537.5959950045167,0.0,1.0,80.0,62.0,3085.987995642238
1158,3085.987995642238,2657.901246246745,2415.128344803853,2202.2610326044455,4488.145478198317,4096.057672787335,3360.3465756119563,5401.1510280872535,0.0,1.0,87.0,45.0,4675.68847554026
1159,4675.68847554026,3085.987995642238,2657.901246246745,2415.128344803853,5239.38441086355,4841.177269949429,4076.7366460289036,4830.256689607706,0.0,1.0,87.0,45.0,5313.282358568476
1160,5313.282358568476,4675.68847554026,3085.987995642238,2657.901246246745,5326.180940932441,5068.997376770578,4481.806172242615,5650.14025987851,0.0,1.0,87.0,45.0,5343.691974596964
1161,5343.691974596964,5313.282358568476,4675.68847554026,3085.987995642238,5048.166001707947,4903.172564504741,4560.434350703011,5320.506742486846,0.0,1.0,87.0,49.0,4891.747957378016
1162,4891.747957378016,5343.691974596964,5313.282358568476,4675.68847554026,4687.012623720145,4788.254457524161,3925.360601599807,4598.404368506536,0.0,1.0,87.0,49.0,4896.7882252280415
1163,4896.7882252280415,4891.747957378016,5343.691974596964,5313.282358568476,4669.719828457377,4714.330529057122,3925.360601599807,4540.945315016246,0.0,1.0,87.0,49.0,4599.748439933209
1164,4599.748439933209,4896.7882252280415,4891.747957378016,5343.691974596964,4591.237142264817,3913.9359944730822,3846.0603874260732,4112.186529907416,0.0,1.0,75.0,67.0,4242.561458294741
1165,4242.561458294741,4599.748439933209,4896.7882252280415,4891.747957378016,4078.439251972744,4045.6549942870806,3793.8096107141428,3878.318101666236,0.0,1.0,75.0,67.0,3960.810485478319
1166,3960.810485478319,4242.561458294741,4599.748439933209,4896.7882252280415,3900.855546774322,4081.7769138789295,3754.495521483944,3995.252315786826,0.0,1.0,75.0,67.0,3922.1684319614574
1167,3922.1684319614574,3960.810485478319,4242.561458294741,4599.748439933209,4359.7797287477715,4002.980726490199,3748.27919113558,3839.3400302927057,0.0,1.0,69.0,79.0,5286.2329211066735
1168,5286.2329211066735,3922.1684319614574,3960.810485478319,4242.561458294741,4108.369089927533,3780.872923232411,3675.867343023547,3905.5355480563735,0.0,1.0,69.0,79.0,4271.122976111551
1169,4271.122976111551,5286.2329211066735,3922.1684319614574,3960.810485478319,3512.1002071171033,3033.233192145305,2859.511960247762,2923.3553530147506,0.0,1.0,69.0,79.0,3612.86399489823
1170,3612.86399489823,4271.122976111551,5286.2329211066735,3922.1684319614574,902.5508912144511,1645.4794441049696,825.5958738341658,838.0285345308952,0.0,1.0,68.0,90.0,923.8810969096617
1171,923.8810969096617,3612.86399489823,4271.122976111551,5286.2329211066735,843.6888765700303,832.6522488242015,832.6522488242015,892.1274094545015,0.0,1.0,68.0,90.0,845.2529184492649
1172,845.2529184492649,923.8810969096617,3612.86399489823,4271.122976111551,784.8268619256096,799.722498870702,773.1770881939013,753.352034650468,0.0,1.0,68.0,90.0,793.0021417373348
1173,793.0021417373348,845.2529184492649,923.8810969096617,3612.86399489823,686.7235041849084,693.8768740201679,693.8768740201679,693.8768740201679,0.0,1.0,64.0,90.0,687.9965615284714
1174,687.9965615284714,793.0021417373348,845.2529184492649,923.8810969096617,608.2408179923474,614.5766598464344,594.751606303001,555.1014992161342,0.0,1.0,64.0,90.0,623.6491419764801
1175,623.6491419764801,687.9965615284714,793.0021417373348,845.2529184492649,2198.3465977793394,2221.7500682912105,1823.90492599587,1823.90492599587,0.0,1.0,64.0,90.0,2319.1952467250358
1176,2319.1952467250358,623.6491419764801,687.9965615284714,793.0021417373348,2202.2610326044455,2198.84542841192,1823.90492599587,1823.90492599587,0.0,1.0,71.0,82.0,2319.1952467250358
1177,2319.1952467250358,2319.1952467250358,623.6491419764801,687.9965615284714,2202.2610326044455,2198.84542841192,1823.90492599587,1823.90492599587,0.0,1.0,71.0,82.0,2319.1952467250358
1178,2319.1952467250358,2319.1952467250358,2319.1952467250358,623.6491419764801,2202.2610326044455,2198.84542841192,1823.90492599587,1823.90492599587,0.0,1.0,71.0,82.0,2319.1952467250358
1179,2319.1952467250358,2319.1952467250358,2319.1952467250358,2319.1952467250358,2415.128344803853,2314.5741351704414,1965.7044615099185,1808.448104589125,0.0,1.0,86.0,30.0,2494.5965679059204
1180,2494.5965679059204,2319.1952467250358,2319.1952467250358,2319.1952467250358,2657.901246246745,2615.867837248663,2451.5862822523704,2086.670889910529,0.0,1.0,86.0,30.0,2834.646638854303
1181,2834.646638854303,2494.5965679059204,2319.1952467250358,2319.1952467250358,3085.987995642238,3501.1259332003465,2806.421138894161,2828.7663263626073,0.0,1.0,86.0,30.0,3198.889995482808
1182,3198.889995482808,2834.646638854303,2494.5965679059204,2319.1952467250358,4675.68847554026,4488.145478198317,4096.057672787335,3360.3465756119563,0.0,1.0,94.0,21.0,4481.806172242615
1183,4481.806172242615,3198.889995482808,2834.646638854303,2494.5965679059204,5313.282358568476,5239.38441086355,4841.177269949429,4076.7366460289036,0.0,1.0,94.0,21.0,5277.832474689965
1184,5277.832474689965,4481.806172242615,3198.889995482808,2834.646638854303,5343.691974596964,5326.180940932441,5068.997376770578,4481.806172242615,0.0,1.0,94.0,21.0,5448.529545877493
1185,5448.529545877493,5277.832474689965,4481.806172242615,3198.889995482808,4891.747957378016,5048.166001707947,4903.172564504741,4560.434350703011,0.0,1.0,90.0,35.0,3864.205351686165
1186,3864.205351686165,5448.529545877493,5277.832474689965,4481.806172242615,4896.7882252280415,4687.012623720145,4788.254457524161,3925.360601599807,0.0,1.0,90.0,35.0,4501.799234714383
1187,4501.799234714383,3864.205351686165,5448.529545877493,5277.832474689965,4599.748439933209,4669.719828457377,4714.330529057122,3925.360601599807,0.0,1.0,90.0,35.0,4302.036618925041
1188,4302.036618925041,4501.799234714383,3864.205351686165,5448.529545877493,4242.561458294741,4591.237142264817,3913.9359944730822,3846.0603874260732,0.0,1.0,76.0,57.0,3965.0107086866738
1189,3965.0107086866738,4302.036618925041,4501.799234714383,3864.205351686165,3960.810485478319,4078.439251972744,4045.6549942870806,3793.8096107141428,0.0,1.0,76.0,57.0,3616.89620917825
1190,3616.89620917825,3965.0107086866738,4302.036618925041,4501.799234714383,3922.1684319614574,3900.855546774322,4081.7769138789295,3754.495521483944,0.0,1.0,76.0,57.0,3761.383887545646
1191,3761.383887545646,3616.89620917825,3965.0107086866738,4302.036618925041,5286.2329211066735,4359.7797287477715,4002.980726490199,3748.27919113558,0.0,1.0,68.0,69.0,4117.898833470778
1192,4117.898833470778,3761.383887545646,3616.89620917825,3965.0107086866738,4271.122976111551,4108.369089927533,3780.872923232411,3675.867343023547,0.0,1.0,68.0,69.0,4231.30486009635
1193,4231.30486009635,4117.898833470778,3761.383887545646,3616.89620917825,3612.86399489823,3512.1002071171033,3033.233192145305,2859.511960247762,0.0,1.0,68.0,69.0,2473.0914250791457
1194,2473.0914250791457,4231.30486009635,4117.898833470778,3761.383887545646,923.8810969096617,902.5508912144511,1645.4794441049696,825.5958738341658,0.0,1.0,65.0,84.0,923.8810969096617
1195,923.8810969096617,2473.0914250791457,4231.30486009635,4117.898833470778,845.2529184492649,843.6888765700303,832.6522488242015,832.6522488242015,0.0,1.0,65.0,84.0,892.1274094545015
1196,892.1274094545015,923.8810969096617,2473.0914250791457,4231.30486009635,793.0021417373348,784.8268619256096,799.722498870702,773.1770881939013,0.0,1.0,65.0,84.0,793.0021417373348
1197,793.0021417373348,892.1274094545015,923.8810969096617,2473.0914250791457,687.9965615284714,686.7235041849084,693.8768740201679,693.8768740201679,0.0,1.0,63.0,90.0,693.8768740201679
1198,693.8768740201679,793.0021417373348,892.1274094545015,923.8810969096617,623.6491419764801,608.2408179923474,614.5766598464344,594.751606303001,0.0,1.0,63.0,90.0,634.4017133898677
1199,634.4017133898677,693.8768740201679,793.0021417373348,892.1274094545015,2319.1952467250358,2198.3465977793394,2221.7500682912105,1823.90492599587,0.0,1.0,63.0,90.0,584.6710706029501
1200,584.6710706029501,634.4017133898677,693.8768740201679,793.0021417373348,2319.1952467250358,2202.2610326044455,2198.84542841192,1823.90492599587,0.0,1.0,71.0,77.0,2280.2171753515054
1201,2280.2171753515054,584.6710706029501,634.4017133898677,693.8768740201679,2319.1952467250358,2202.2610326044455,2198.84542841192,1823.90492599587,0.0,1.0,71.0,77.0,2280.2171753515054
1202,2280.2171753515054,2280.2171753515054,584.6710706029501,634.4017133898677,2319.1952467250358,2202.2610326044455,2198.84542841192,1823.90492599587,0.0,1.0,71.0,77.0,2280.2171753515054
1203,2280.2171753515054,2280.2171753515054,2280.2171753515054,584.6710706029501,2494.5965679059204,2415.128344803853,2314.5741351704414,1965.7044615099185,0.0,1.0,85.0,43.0,2318.5232110116985
1204,2318.5232110116985,2280.2171753515054,2280.2171753515054,2280.2171753515054,2834.646638854303,2657.901246246745,2615.867837248663,2451.5862822523704,0.0,1.0,85.0,43.0,2449.066148327358
1205,2449.066148327358,2318.5232110116985,2280.2171753515054,2280.2171753515054,3198.889995482808,3085.987995642238,3501.1259332003465,2806.421138894161,0.0,1.0,85.0,43.0,3361.3546291819603
1206,3361.3546291819603,2449.066148327358,2318.5232110116985,2280.2171753515054,4481.806172242615,4675.68847554026,4488.145478198317,4096.057672787335,0.0,1.0,96.0,23.0,4955.087323360003
1207,4955.087323360003,3361.3546291819603,2449.066148327358,2318.5232110116985,5277.832474689965,5313.282358568476,5239.38441086355,4841.177269949429,0.0,1.0,96.0,23.0,5429.712545904064
1208,5429.712545904064,4955.087323360003,3361.3546291819603,2449.066148327358,5448.529545877493,5343.691974596964,5326.180940932441,5068.997376770578,0.0,1.0,96.0,37.0,5228.7738676163835
